"tractNum","SB535_DAC","SB535adjacent","AB1550_LowInc","HPI_DAC"
6037600400,"Yes","No","Yes","No"
6037620501,"No","No","No","No"
6037620522,"No","No","No","No"
6037620400,"No","No","No","No"
6037620601,"No","No","No","No"
6061021128,"No","No","No","No"
6061022100,"No","No","No",NA
6061023500,"No","No","No","No"
6061022800,"No","No","No","No"
6061023100,"No","No","No","No"
6061022900,"No","No","No","No"
6061023600,"No","No","No","No"
6037504002,"No","No","No","No"
6037504101,"Yes","No","Yes","No"
6107002204,"No","No","Yes","Yes"
6107002203,"No","No","No","No"
6037530003,"Yes","No","No","No"
6037530004,"Yes","No","Yes","No"
6065042743,"No","No","No","No"
6065043010,"No","No","No","No"
6037534900,"Yes","No","Yes","Yes"
6037535101,"Yes","No","Yes","Yes"
6037535102,"Yes","No","Yes","Yes"
6037535200,"Yes","No","Yes","Yes"
6037535300,"Yes","No","Yes","Yes"
6037535400,"Yes","No","Yes","Yes"
6037535603,"Yes","No","Yes","No"
6065046601,"No","No","No",NA
6065047201,"No","No","Yes","No"
6065047900,"No","No","No","No"
6065048200,"No","No","No","No"
6059011300,"No","No","No","No"
6037535605,"Yes","No","Yes","Yes"
6059980000,"No","No","No",NA
6059062648,"No","No","Yes","No"
6059087505,"No","No","Yes","No"
6037551201,"No","No","Yes","No"
6037551202,"No","No","No","No"
6037551300,"No","No","Yes","No"
6037551600,"No","No","No",NA
6111003802,"No","No","Yes","Yes"
6111004305,"No","No","Yes","Yes"
6111004711,"No","No","Yes","No"
6111004715,"Yes","No","Yes","No"
6111004717,"No","No","Yes","No"
6111005003,"No","No","Yes","No"
6111005004,"No","No","No","No"
6111005802,"No","No","No","No"
6037600502,"Yes","No","Yes","No"
6037600601,"No","No","No","No"
6037600602,"No","No","Yes","Yes"
6037600702,"No","No","No","No"
6037600703,"No","No","No","No"
6037600704,"No","No","No","No"
6037600802,"No","No","Yes","No"
6037600902,"Yes","No","Yes","No"
6061023300,"No","No","No","No"
6037530005,"Yes","No","No","No"
6037530101,"Yes","No","Yes","Yes"
6067007424,"No","No","Yes","Yes"
6067005505,"No","No","Yes","Yes"
6067007406,"No","No","Yes","Yes"
6067009312,"No","No","No","No"
6053010608,"No","No","Yes","Yes"
6053010506,"No","No","Yes","Yes"
6053000702,"No","No","Yes","Yes"
6053001801,"No","No","No","No"
6037530102,"Yes","No","Yes","No"
6037530203,"Yes","No","Yes","No"
6037530204,"Yes","No","Yes","No"
6037535702,"Yes","No","Yes","Yes"
6037535803,"Yes","No","Yes","Yes"
6037535606,"Yes","No","Yes","Yes"
6037535901,"Yes","No","Yes","No"
6037536000,"Yes","No","Yes","Yes"
6067008600,"No","No","No","No"
6067002700,"No","No","Yes","No"
6067009406,"No","No","No","No"
6065043227,"No","No","No","No"
6065043228,"No","No","No","No"
6065043229,"No","No","No","No"
6065043242,"No","No","No","No"
6065048300,"No","No","No","No"
6037535607,"Yes","No","Yes","Yes"
6037536102,"Yes","No","Yes","No"
6037536200,"Yes","No","Yes","No"
6037540000,"Yes","No","Yes","Yes"
6037540101,"Yes","No","Yes","No"
6037540102,"Yes","No","Yes","No"
6065048700,"No","No","No","No"
6065049100,"No","No","No","No"
6065049400,"No","No","Yes","No"
6065049800,"No","No","Yes","No"
6037540202,"Yes","No","Yes","Yes"
6037540203,"Yes","No","Yes","Yes"
6067000200,"No","No","No","No"
6067000300,"No","No","No","No"
6067000400,"No","No","No","No"
6037551700,"Yes","No","Yes","No"
6037551800,"Yes","No","Yes","No"
6037551900,"Yes","No","Yes","No"
6037552100,"Yes","No","Yes","No"
6037552200,"Yes","No","Yes","Yes"
6067000500,"Yes","No","Yes","No"
6067001800,"No","No","Yes","No"
6067001900,"No","No","Yes","No"
6067002000,"Yes","No","Yes","No"
6067008137,"No","No","Yes","No"
6067005102,"Yes","No","Yes","Yes"
6067007423,"No","No","Yes","Yes"
6111007610,"No","No","No","No"
6111007611,"No","No","Yes","No"
6111008600,"No","No","Yes","Yes"
6037601001,"Yes","No","Yes","No"
6037601100,"Yes","No","Yes","Yes"
6037601202,"Yes","No","Yes","No"
6037601211,"Yes","No","Yes","Yes"
6037601212,"Yes","No","Yes","Yes"
6067008905,"No","No","Yes","No"
6067009307,"No","No","No","No"
6067004201,"No","No","Yes","Yes"
6111008700,"No","No","Yes","Yes"
6111008800,"No","No","No","No"
6111008900,"No","No","Yes","No"
6111009100,"Yes","No","Yes","Yes"
6037601302,"Yes","No","Yes","No"
6037601401,"Yes","No","Yes","No"
6067000600,"Yes","No","Yes",NA
6067000700,"Yes","No","Yes",NA
6067000800,"No","No","No",NA
6067001300,"No","No","Yes","No"
6067001400,"No","No","Yes","No"
6067001500,"No","No","No","No"
6053001802,"No","No","No","No"
6053000502,"No","No","Yes","No"
6053980000,"No","No","No",NA
6053010505,"No","No","Yes","No"
6053011204,"No","No","Yes","No"
6053014202,"No","No","Yes","No"
6067007602,"No","No","Yes","No"
6067005508,"No","No","Yes","No"
6067008912,"No","No","No","No"
6037530400,"Yes","No","Yes","Yes"
6037530500,"Yes","No","Yes","Yes"
6037530302,"Yes","No","Yes","No"
6037530601,"Yes","No","Yes","Yes"
6037530602,"Yes","No","Yes","Yes"
6053010607,"No","No","Yes","Yes"
6037540300,"Yes","No","Yes","No"
6037540400,"Yes","No","Yes","Yes"
6037540501,"Yes","No","Yes","Yes"
6037540600,"Yes","No","Yes","Yes"
6037540700,"Yes","No","Yes","Yes"
6067007415,"No","No","No","No"
6067008140,"No","No","No","No"
6067008008,"No","No","No","No"
6067009110,"No","No","Yes",NA
6067003501,"No","No","Yes","No"
6037540800,"Yes","No","Yes","No"
6037540901,"Yes","No","Yes","Yes"
6037540902,"Yes","No","Yes","Yes"
6085508703,"No","No","No","No"
6075012901,"No","No","No","No"
6075015802,"No","No","No","No"
6065045110,"No","No","No","No"
6085508900,"No","No","No","No"
6037273700,"No","No","No","No"
6037273800,"No","No","No","No"
6085512019,"No","No","No","No"
6085512020,"No","No","No","No"
6085512021,"No","No","No","No"
6067006004,"No","No","No","No"
6067005001,"Yes","No","Yes","Yes"
6067007906,"No","No","No","No"
6067009314,"No","No","No","No"
6067008207,"No","No","No","No"
6067009501,"No","No","Yes","No"
6067009403,"No","No","No","No"
6037274100,"No","No","No","No"
6037552400,"Yes","No","Yes","No"
6037552602,"Yes","No","Yes","No"
6083002211,"No","No","No","No"
6067009007,"Yes","No","Yes","Yes"
6067009008,"Yes","No","Yes","No"
6067009106,"No","No","No","No"
6067009103,"No","No","Yes","No"
6085512022,"No","No","Yes","No"
6067001700,"No","No","No","No"
6067001600,"No","No","No","No"
6067009323,"No","No","No","No"
6067009107,"No","No","No","No"
6067009601,"Yes","No","Yes","No"
6067009608,"No","No","Yes","No"
6067007903,"No","No","No","No"
6067005506,"No","No","Yes","Yes"
6065042514,"Yes","No","Yes","Yes"
6085509000,"No","No","Yes","No"
6085509102,"No","No","No","No"
6097154202,"No","No","No","No"
6097150305,"No","No","Yes","No"
6097151601,"No","No","No","No"
6075031301,"No","No","No","No"
6075031302,"No","No","Yes","No"
6075032601,"No","No","No","No"
6065042515,"Yes","No","Yes","Yes"
6065042517,"Yes","No","Yes","Yes"
6065042513,"Yes","No","No","Yes"
6065042518,"Yes","No","Yes","No"
6065042519,"Yes","No","Yes","Yes"
6085510002,"No","No","No","No"
6085510100,"No","No","No","No"
6075032902,"No","No","No","No"
6075047802,"No","No","Yes","No"
6085503312,"No","No","No","No"
6085505100,"No","No","No","No"
6085507205,"No","No","No","No"
6085508800,"No","No","No","No"
6065040403,"Yes","No","No","Yes"
6065040501,"Yes","No","No","Yes"
6065040503,"Yes","No","Yes","Yes"
6065040603,"No","No","Yes","Yes"
6065040604,"No","No","No","No"
6065040605,"No","No","Yes","Yes"
6067008122,"No","No","No","No"
6085512023,"No","No","Yes","No"
6071009710,"No","No","Yes","Yes"
6067008129,"No","No","Yes","No"
6067008130,"No","No","No","No"
6071009800,"Yes","No","Yes","Yes"
6071010013,"No","No","Yes","Yes"
6071010018,"No","No","Yes","Yes"
6037221500,"Yes","No","Yes","Yes"
6037221710,"Yes","No","Yes","Yes"
6037221900,"Yes","No","Yes","Yes"
6037222100,"Yes","No","Yes","Yes"
6037222200,"Yes","No","Yes","Yes"
6037222500,"Yes","No","Yes","Yes"
6071010019,"No","No","Yes","Yes"
6071000401,"No","No","No","No"
6071005800,"Yes","No","Yes","Yes"
6071008708,"No","No","No","No"
6037224010,"Yes","No","Yes","Yes"
6037224020,"Yes","No","Yes","Yes"
6037234300,"Yes","No","Yes","Yes"
6037234600,"Yes","No","Yes","Yes"
6037234700,"Yes","No","Yes","Yes"
6037235100,"No","No","No","No"
6037265100,"No","No","No","No"
6037265301,"No","No","No",NA
6037265410,"No","No","No","No"
6071010014,"No","No","Yes","Yes"
6071010020,"No","No","Yes","Yes"
6071011900,"No","No","No","No"
6067009105,"No","No","No","No"
6067009404,"No","No","No","No"
6017030402,"No","No","Yes","No"
6017031405,"No","No","No","No"
6017031406,"No","No","No","No"
6113010902,"No","No","Yes","No"
6071010004,"No","No","No","No"
6003010000,"No","No","Yes",NA
6113011001,"No","No","Yes","No"
6037237720,"Yes","No","Yes","Yes"
6037237800,"Yes","No","Yes","Yes"
6037238000,"Yes","No","Yes","Yes"
6037238100,"Yes","No","Yes","No"
6037238200,"Yes","No","Yes","Yes"
6037238310,"Yes","No","Yes","Yes"
6037238320,"Yes","No","Yes","Yes"
6037238400,"Yes","No","Yes","Yes"
6037239320,"Yes","No","Yes","Yes"
6037211000,"No","No","No","No"
6037211310,"Yes","No","Yes","Yes"
6037211500,"No","No","Yes","No"
6037211701,"No","No","Yes","No"
6037212304,"Yes","No","Yes","Yes"
6037212610,"No","No","Yes","No"
6065040702,"No","No","No","No"
6037212800,"Yes","No","Yes","No"
6037212900,"Yes","No","Yes","Yes"
6037213100,"Yes","No","Yes","No"
6065045207,"No","No","Yes","Yes"
6067008124,"No","No","No","No"
6067008125,"No","No","No","No"
6067008127,"No","No","No","No"
6113011002,"No","No","No","No"
6113011101,"No","No","Yes","No"
6113011103,"No","No","No","No"
6065041001,"Yes","No","Yes","Yes"
6037224200,"Yes","No","Yes","Yes"
6037224320,"Yes","No","Yes","Yes"
6037224420,"Yes","No","Yes","Yes"
6113010201,"No","No","No","No"
6113011203,"No","No","No","No"
6113011204,"No","No","No","No"
6037224600,"Yes","No","Yes","Yes"
6037224700,"Yes","No","Yes",NA
6037265420,"No","No","No","No"
6037265520,"No","No","No","No"
6037265700,"No","No","No","No"
6037267800,"No","No","No","No"
6037267100,"No","No","No","No"
6037267200,"No","No","No","No"
6037267600,"No","No","No","No"
6037267700,"No","No","No","No"
6015990000,"No","No","No",NA
6037235201,"Yes","No","Yes","Yes"
6037235202,"Yes","No","Yes","Yes"
6037236000,"No","No","No","No"
6037236100,"Yes","No","Yes","Yes"
6037236202,"Yes","No","Yes","Yes"
6065042402,"No","No","No","No"
6105000102,"No","No","Yes","No"
6105000101,"No","No","Yes","No"
6065042403,"No","No","No","No"
6065042404,"Yes","No","Yes","Yes"
6065042706,"Yes","No","Yes","Yes"
6113010203,"Yes","No","Yes","Yes"
6113010204,"Yes","No","Yes","No"
6065042708,"No","No","No","No"
6113011205,"No","No","No","No"
6065044907,"No","No","Yes","Yes"
6065045704,"No","No","Yes","Yes"
6113010509,"No","No","No","No"
6065031001,"No","No","Yes","No"
6065031002,"Yes","No","Yes","Yes"
6065040703,"No","No","No","No"
6067008128,"No","No","No","No"
6065041002,"Yes","No","Yes","No"
6067008131,"No","No","Yes","Yes"
6081600700,"No","No","Yes","No"
6081600800,"No","No","Yes","No"
6081600900,"No","No","No","No"
6113010510,"No","No","No","No"
6095250300,"No","No","Yes","Yes"
6067008132,"No","No","Yes","No"
6067008133,"No","No","Yes","Yes"
6067008134,"No","No","Yes","No"
6037226410,"Yes","No","Yes","Yes"
6037227020,"Yes","No","Yes","Yes"
6037228100,"Yes","No","Yes","Yes"
6037228210,"Yes","No","Yes","Yes"
6037228220,"Yes","No","Yes","Yes"
6037228310,"Yes","No","Yes","Yes"
6037228320,"Yes","No","Yes","Yes"
6037228420,"Yes","No","Yes","Yes"
6037228710,"Yes","No","Yes","Yes"
6037228720,"Yes","No","Yes","Yes"
6037269000,"No","No","No","No"
6037269100,"No","No","No","No"
6037269300,"No","No","No","No"
6037269500,"No","No","No","No"
6037269700,"Yes","No","No","No"
6037228800,"Yes","No","Yes","Yes"
6037228900,"Yes","No","Yes","Yes"
6037229100,"Yes","No","Yes","Yes"
6067009609,"No","No","No","No"
6067009610,"No","No","No","Yes"
6067009619,"No","No","No","No"
6113010602,"No","No","Yes","No"
6067002600,"No","No","No","No"
6037237710,"Yes","No","Yes","Yes"
6037239330,"Yes","No","Yes","Yes"
6037240700,"Yes","No","Yes","Yes"
6037240800,"Yes","No","Yes","Yes"
6037240900,"Yes","No","Yes","Yes"
6037241110,"Yes","No","Yes","Yes"
6037241120,"Yes","No","Yes","Yes"
6065042520,"Yes","No","Yes","Yes"
6065042709,"No","No","Yes","No"
6037241400,"Yes","No","Yes","Yes"
6065042711,"No","No","Yes","Yes"
6065042714,"No","No","No","No"
6065042904,"Yes","No","Yes","Yes"
6065045209,"No","No","Yes","Yes"
6067008135,"No","No","Yes","No"
6081601000,"No","No","No","No"
6067008136,"No","No","No","No"
6067008138,"No","No","No","No"
6067008139,"No","No","Yes","Yes"
6067008141,"No","No","Yes","No"
6067008142,"No","No","Yes","No"
6067008143,"No","No","No","No"
6067008144,"No","No","No","No"
6037262302,"No","No","No","No"
6037229200,"Yes","No","Yes","Yes"
6037229300,"Yes","No","Yes","Yes"
6037229410,"Yes","No","Yes","Yes"
6037229420,"Yes","No","Yes","Yes"
6037231100,"Yes","No","Yes","Yes"
6037231210,"Yes","No","Yes","Yes"
6037231220,"Yes","No","Yes","Yes"
6037231300,"Yes","No","Yes","Yes"
6037231400,"Yes","No","Yes","Yes"
6037231600,"Yes","No","Yes","Yes"
6037231710,"Yes","No","Yes","Yes"
6065043003,"No","No","Yes","Yes"
6065043211,"No","No","No","No"
6065043220,"No","No","Yes","No"
6065043304,"No","No","No","No"
6065043306,"No","No","Yes","Yes"
6065043307,"No","No","Yes","Yes"
6065044805,"No","No","No","No"
6001406601,"No","No","Yes","No"
6037240010,"Yes","No","Yes","Yes"
6037240200,"Yes","No","Yes","Yes"
6065045302,"No","No","Yes","Yes"
6065045501,"No","No","Yes","Yes"
6045011002,"No","No","Yes","No"
6037240300,"Yes","No","Yes","Yes"
6037240500,"Yes","No","Yes","Yes"
6037270300,"Yes","No","Yes","No"
6037271100,"No","No","No","No"
6037271200,"No","No","No","No"
6037271300,"No","No","No","No"
6037271400,"No","No","No","No"
6029005900,"No","No","Yes","Yes"
6113010605,"No","No","No","No"
6113010606,"No","No","No","No"
6113010607,"No","No","No","No"
6081601700,"No","No","No","No"
6081601800,"No","No","No","No"
6081612100,"No","No","Yes","No"
6081612500,"No","No","No","No"
6095251901,"Yes","No","Yes","Yes"
6095251903,"No","No","No","No"
6107004102,"Yes","No","Yes","Yes"
6107004400,"No","No","Yes","Yes"
6025011803,"No","No","No","No"
6025012100,"Yes","No","Yes","Yes"
6025012200,"Yes","No","Yes","Yes"
6025010600,"No","No","No","No"
6025011201,"No","No","No","No"
6025012302,"No","No","Yes","Yes"
6037920039,"No","No","No","No"
6107003901,"Yes","No","Yes","Yes"
6071001200,"Yes","No","No","No"
6037920110,"No","No","No","No"
6099003300,"Yes","No","Yes","Yes"
6099002801,"No","No","No","No"
6099003603,"Yes","No","No","No"
6099001604,"Yes","No","Yes","Yes"
6099003001,"No","No","No","No"
6099001100,"Yes","No","Yes","Yes"
6099000907,"No","No","No","No"
6099003400,"Yes","No","Yes","Yes"
6099002302,"Yes","No","Yes","Yes"
6099000908,"No","No","No","No"
6099000102,"No","No","No","No"
6099003908,"Yes","No","Yes","Yes"
6099000302,"Yes","No","No","No"
6099000501,"No","No","No","No"
6099002603,"No","No","No","No"
6099000101,"No","No","No","No"
6037900501,"No","No","Yes","Yes"
6037900504,"No","No","Yes","No"
6073008354,"No","No","No","No"
6073008355,"No","No","No","No"
6073008356,"No","No","No","No"
6073008357,"No","No","No","No"
6073008358,"No","No","No","No"
6073008359,"No","No","Yes","No"
6071012200,"No","No","No",NA
6073016401,"No","No","No","No"
6073016100,"No","No","No","No"
6073016202,"Yes","No","Yes","Yes"
6073016301,"No","No","Yes","Yes"
6073016302,"No","No","Yes","Yes"
6037910301,"No","No","No","No"
6037910302,"No","No","No","No"
6071000804,"No","No","No","No"
6081602000,"No","No","No","No"
6081602100,"Yes","No","Yes","No"
6081602400,"No","No","Yes","No"
6081602500,"No","No","No","No"
6037910401,"No","No","No","No"
6095252000,"No","No","No","No"
6095252103,"No","No","No","No"
6095252105,"No","No","No","No"
6095252106,"No","No","No","No"
6071009707,"No","No","Yes","No"
6071009714,"No","No","Yes","No"
6071009715,"No","No","No","No"
6071010009,"No","No","No","No"
6071010015,"No","No","Yes","Yes"
6071010021,"No","No","Yes","No"
6071010402,"No","No","Yes","Yes"
6071010412,"No","No","Yes","No"
6071010802,"Yes","No","No","No"
6071011500,"No","No","No","Yes"
6071011700,"No","No","Yes","Yes"
6063000100,"No","No","No","No"
6063000400,"No","No","Yes","No"
6063000300,"No","No","Yes","Yes"
6063000201,"No","No","No","No"
6063000202,"No","No","Yes",NA
6037920111,"No","No","No","No"
6037920112,"No","No","No","No"
6037920200,"No","No","No",NA
6037920313,"No","No","No","No"
6037920322,"No","No","No","No"
6027000300,"No","No","No","No"
6099000201,"No","No","No","No"
6099000203,"No","No","No","No"
6099000301,"Yes","No","Yes","Yes"
6099000303,"Yes","No","No","No"
6099000304,"Yes","No","Yes","Yes"
6099000202,"Yes","No","No","Yes"
6099000403,"No","No","No","No"
6099000404,"Yes","No","No","No"
6099000503,"No","No","No","No"
6099000504,"No","No","No","No"
6099000505,"No","No","No","No"
6099000601,"Yes","No","No","No"
6073003209,"No","No","Yes","No"
6073003211,"No","No","Yes","No"
6073003212,"No","No","No","No"
6073003213,"No","No","No","No"
6073008360,"No","No","No","No"
6073008502,"No","No","Yes","No"
6073008504,"No","No","No","No"
6073008505,"No","No","No","No"
6073016502,"No","No","Yes","Yes"
6073017104,"No","No","No","No"
6073017107,"No","No","No","No"
6081602600,"No","No","No","No"
6081603700,"No","No","No","No"
6081612600,"No","No","No","No"
6081612700,"No","No","No","No"
6081612800,"No","No","No","No"
6095252107,"No","No","No","No"
6095252108,"No","No","No","No"
6095252306,"No","No","No","No"
6095252401,"No","No","Yes","No"
6095252402,"No","No","Yes","Yes"
6095252501,"No","No","Yes","Yes"
6021010200,"No","No","Yes","No"
6021010100,"No","No","Yes","Yes"
6021010501,"No","No","Yes","No"
6021010502,"No","No","No","Yes"
6021010300,"No","No","No","No"
6021010400,"No","No","Yes","No"
6037920328,"No","No","No","No"
6037920329,"No","No","No","No"
6037920330,"No","No","No","No"
6037920334,"No","No","No","No"
6037141500,"No","No","No","No"
6037221302,"Yes","No","Yes","Yes"
6037231500,"Yes","No","Yes","Yes"
6037430723,"No","No","No","No"
6037432901,"Yes","No","Yes","No"
6037700400,"No","No","No","No"
6099000602,"Yes","No","No","No"
6099000805,"Yes","No","Yes","Yes"
6099000806,"No","No","No","No"
6099000807,"Yes","No","Yes","No"
6099000801,"Yes","No","No","No"
6099000803,"Yes","No","Yes","Yes"
6099000905,"No","No","No","No"
6099000906,"No","No","No","No"
6099000909,"Yes","No","Yes","Yes"
6073003214,"No","No","No","No"
6073003301,"Yes","No","Yes","Yes"
6073003303,"Yes","No","Yes","Yes"
6073003403,"Yes","No","Yes","Yes"
6073008506,"No","No","No","No"
6073008507,"No","No","No","No"
6073008509,"No","No","No","No"
6019002501,"Yes","No","Yes","Yes"
6019004703,"Yes","No","Yes","Yes"
6019006900,"Yes","No","Yes","Yes"
6019007700,"Yes","No","Yes","Yes"
6019008302,"Yes","No","Yes","Yes"
6019001700,"Yes","No","No","Yes"
6019007004,"Yes","No","No","No"
6019005904,"No","No","No","No"
6073008510,"No","No","Yes","No"
6073008512,"No","No","No","No"
6073017108,"No","No","No","No"
6073017200,"No","No","No","No"
6073017303,"No","No","No","No"
6099003201,"Yes","No","Yes","Yes"
6099003500,"No","No","No","Yes"
6099003202,"Yes","No","No","No"
6073017304,"No","No","No","No"
6081604000,"No","No","No","No"
6081604102,"No","No","Yes","No"
6037900804,"No","No","Yes","Yes"
6037900805,"No","No","Yes","Yes"
6037900806,"No","No","Yes","Yes"
6037301100,"No","No","No","No"
6095252605,"No","No","Yes","Yes"
6037301300,"No","No","No","No"
6037302102,"Yes","No","Yes","No"
6037302104,"Yes","No","Yes","No"
6037302201,"Yes","No","Yes","Yes"
6037302301,"Yes","No","Yes","No"
6019004301,"No","No","No","No"
6019006402,"No","No","No","No"
6019007300,"Yes","No","Yes","Yes"
6019001600,"Yes","No","Yes","No"
6019000400,"Yes","No","Yes","Yes"
6019004207,"Yes","No","No","No"
6019005403,"Yes","No","Yes","Yes"
6095252606,"No","No","Yes","Yes"
6095252607,"No","No","Yes","Yes"
6095252608,"No","No","Yes","No"
6095252703,"No","No","No","No"
6095252704,"No","No","Yes","No"
6095252705,"No","No","No","No"
6095252706,"No","No","No","No"
6095252707,"No","No","Yes","No"
6037700600,"No","No","No","No"
6037910502,"No","No","Yes","Yes"
6037920033,"No","No","No",NA
6037302302,"Yes","No","Yes","Yes"
6019004100,"No","No","Yes","Yes"
6019008301,"Yes","No","Yes","Yes"
6019008200,"Yes","No","Yes","Yes"
6019000700,"Yes","No","Yes","Yes"
6019005503,"No","No","No","No"
6019000600,"Yes","No","Yes","Yes"
6019008401,"Yes","No","Yes","Yes"
6037920042,"No","No","No","No"
6037700700,"No","No","No","No"
6019001500,"Yes","No","Yes","Yes"
6019007201,"No","No","No","No"
6019007600,"Yes","No","Yes","Yes"
6019008402,"Yes","No","Yes",NA
6019006403,"No","No","No","No"
6019005505,"No","No","No","No"
6019003900,"Yes","No","Yes","Yes"
6019008100,"No","No","Yes","No"
6019007400,"Yes","No","Yes","Yes"
6019006802,"Yes","No","Yes","Yes"
6019006300,"Yes","No","No","No"
6099003604,"No","No","No","No"
6099003700,"Yes","No","Yes","Yes"
6099003802,"Yes","No","Yes","Yes"
6073003404,"Yes","No","Yes","Yes"
6073003501,"Yes","No","Yes","Yes"
6073003502,"Yes","No","Yes","Yes"
6073003602,"Yes","No","Yes","Yes"
6073003603,"Yes","No","Yes","Yes"
6073008513,"No","No","No","No"
6073008600,"No","No","Yes","No"
6073008701,"No","No","No","No"
6073008702,"No","No","No","No"
6073017305,"No","No","No","No"
6073017401,"No","No","No","No"
6073017404,"No","No","No","No"
6081604400,"No","No","Yes","No"
6081604800,"No","No","Yes","No"
6081605100,"No","No","No","No"
6037310300,"No","No","No","No"
6081605200,"No","No","No","No"
6095252610,"No","No","No","No"
6095252908,"No","No","No","No"
6037310400,"No","No","No","No"
6095252909,"No","No","No","No"
6095253000,"No","No","No",NA
6095252801,"No","No","Yes","Yes"
6099002200,"Yes","No","Yes","Yes"
6089010300,"No","No","Yes","No"
6089010400,"No","No","Yes","No"
6089010900,"No","No","Yes","Yes"
6089011100,"No","No","No","No"
6037900704,"No","No","Yes","Yes"
6073003800,"Yes","No","No",NA
6073003901,"Yes","No","Yes","Yes"
6073003902,"Yes","No","Yes","Yes"
6073004000,"Yes","No","Yes","Yes"
6073004100,"Yes","No","Yes","Yes"
6073008800,"No","No","Yes","No"
6073008901,"No","No","No","No"
6073009000,"No","No","Yes","No"
6073009101,"No","No","No","No"
6081605300,"No","No","No","No"
6081605400,"No","No","Yes","No"
6081605500,"No","No","Yes","No"
6081605800,"No","No","No","No"
6081605900,"No","No","No","No"
6095253101,"No","No","Yes","No"
6095253105,"No","No","Yes","No"
6095253106,"No","No","Yes","No"
6095253107,"No","No","No","No"
6095253201,"No","No","No","No"
6071008706,"No","No","No","No"
6071980200,"No","No","No",NA
6071009300,"Yes","No","Yes",NA
6037501900,"No","No","No","No"
6037533503,"Yes","No","Yes","Yes"
6037543702,"Yes","No","No","No"
6037553902,"Yes","No","Yes","No"
6037570304,"Yes","No","Yes","Yes"
6037620303,"No","No","No","No"
6099000910,"No","No","Yes","No"
6099001001,"No","No","No","No"
6099000911,"No","No","No","No"
6037403801,"No","No","No","No"
6037408134,"No","No","No","No"
6037408135,"No","No","No","No"
6089011300,"No","No","Yes","No"
6089012000,"No","No","Yes","Yes"
6065043248,"No","No","No","No"
6065043256,"No","No","No","No"
6065043264,"No","No","No","No"
6065030101,"Yes","No","Yes",NA
6065030103,"Yes","No","Yes","Yes"
6093000100,"No","No","Yes",NA
6093000600,"No","No","Yes","No"
6093001000,"No","No","Yes","No"
6037408212,"No","No","Yes","No"
6037408301,"Yes","No","Yes","No"
6037408302,"Yes","No","No","No"
6065050400,"No","No","No","No"
6065051100,"No","No","No","No"
6065980004,"No","No","No",NA
6065043276,"No","No","No","No"
6065043512,"No","No","No","No"
6065043810,"No","No","No","No"
6065043811,"No","No","No","No"
6085503111,"No","No","Yes","No"
6085506302,"No","No","No","No"
6085511200,"No","No","No","No"
6071001903,"No","No","No","No"
6071002021,"No","No","No","No"
6071002804,"Yes","No","Yes","Yes"
6071000825,"Yes","No","Yes","Yes"
6071002706,"No","No","No","No"
6071002105,"Yes","No","No","No"
6071001503,"Yes","No","Yes","Yes"
6071002037,"No","No","No","No"
6089012301,"No","No","Yes","No"
6045010801,"No","No","No","No"
6045010802,"No","No","No","No"
6045010600,"No","No","Yes","No"
6037603703,"Yes","No","No","No"
6045011500,"No","No","Yes","No"
6045011600,"No","No","Yes","Yes"
6045010500,"No","No","Yes","No"
6045010900,"No","No","Yes","No"
6045010200,"No","No","Yes","Yes"
6045011800,"No","No","Yes","No"
6085509801,"No","No","No","No"
6085512401,"No","No","No","No"
6085511911,"No","No","No","No"
6085506801,"No","No","No","No"
6085507600,"No","No","No","No"
6085505202,"Yes","No","Yes","No"
6085512035,"No","No","No","No"
6085511913,"No","No","No","No"
6085502500,"No","No","No","No"
6085506502,"No","No","No","No"
6085507206,"No","No","No","No"
6085504308,"No","No","No","No"
6085504202,"No","No","No","No"
6085504201,"No","No","No","No"
6037460800,"No","No","No","No"
6045010700,"No","No","Yes","Yes"
6045011700,"No","No","No","No"
6045011200,"No","No","Yes","No"
6045010400,"No","No","Yes","No"
6045010300,"No","No","Yes","No"
6045011300,"No","No","Yes","No"
6085503113,"Yes","No","Yes","Yes"
6111004304,"No","No","Yes","No"
6111980000,"No","No","No",NA
6111003609,"No","No","No","No"
6111004710,"No","No","Yes","No"
6111007514,"No","No","No","No"
6111004505,"No","No","Yes","Yes"
6085510500,"No","No","No","No"
6035040304,"No","No","Yes","Yes"
6035040305,"No","No","No","No"
6085512031,"No","No","No","No"
6085502902,"No","No","No","No"
6085502601,"No","No","No","No"
6053014104,"No","No","No",NA
6053011801,"No","No","No","No"
6053011203,"No","No","Yes","Yes"
6053014500,"Yes","No","Yes","No"
6037106112,"No","No","No","No"
6037106113,"No","No","Yes","No"
6037106114,"No","No","Yes","Yes"
6037106403,"No","No","Yes","No"
6065030104,"Yes","No","Yes","No"
6065031601,"Yes","No","Yes","Yes"
6065040102,"Yes","No","No","Yes"
6037101300,"No","No","No","No"
6037103101,"No","No","No","No"
6037103102,"No","No","No","No"
6037103400,"No","No","Yes","No"
6037104103,"Yes","No","Yes","No"
6065041101,"Yes","No","Yes","Yes"
6065041102,"Yes","No","Yes","Yes"
6065043818,"No","No","No","No"
6065043820,"No","No","No","No"
6065043821,"No","No","No","No"
6065044405,"No","No","No","No"
6065044518,"No","No","Yes","Yes"
6065044521,"No","No","No",NA
6065044919,"No","No","No","No"
